Date;LBUSTRUU INDEX
27/02/2008;1390.42
28/02/2008;1398.3
29/02/2008;1406.86
03/03/2008;1405.26
04/03/2008;1398.86
05/03/2008;1389.95
06/03/2008;1386.73
07/03/2008;1391.63
10/03/2008;1395.28
11/03/2008;1388.99
12/03/2008;1400.01
13/03/2008;1396.03
14/03/2008;1401.33
17/03/2008;1411.5
18/03/2008;1405.11
19/03/2008;1412.82
20/03/2008;1414.84
24/03/2008;1405.24
25/03/2008;1408.32
26/03/2008;1408.1
27/03/2008;1404.98
28/03/2008;1408.92
31/03/2008;1411.66
01/04/2008;1405.18
02/04/2008;1402.32
03/04/2008;1403.79
04/04/2008;1413.01
07/04/2008;1410.52
08/04/2008;1410.35
09/04/2008;1415.5
10/04/2008;1411.59
11/04/2008;1415.37
14/04/2008;1413.27
15/04/2008;1408.69
16/04/2008;1400.44
17/04/2008;1398.99
18/04/2008;1401.29
21/04/2008;1405.41
22/04/2008;1406.19
23/04/2008;1405.44
24/04/2008;1398.96
25/04/2008;1397.87
28/04/2008;1401.69
29/04/2008;1403.84
30/04/2008;1408.71
01/05/2008;1410.54
02/05/2008;1407.02
05/05/2008;1407.6
06/05/2008;1405.41
07/05/2008;1407.62
08/05/2008;1412.12
09/05/2008;1412.49
12/05/2008;1411.73
13/05/2008;1402.87
14/05/2008;1401.38
15/05/2008;1409.82
16/05/2008;1410.24
19/05/2008;1412.67
20/05/2008;1416.38
21/05/2008;1412.77
22/05/2008;1405.42
23/05/2008;1410.58
27/05/2008;1404.74
28/05/2008;1399.01
29/05/2008;1394.49
30/05/2008;1398.38
02/06/2008;1402.98
03/06/2008;1406.98
04/06/2008;1403.6
05/06/2008;1398
06/06/2008;1402.59
09/06/2008;1396.17
10/06/2008;1387.26
11/06/2008;1391.24
12/06/2008;1382.45
13/06/2008;1379.47
16/06/2008;1380.4
17/06/2008;1383.87
18/06/2008;1390.51
19/06/2008;1387.48
20/06/2008;1390.39
23/06/2008;1387.06
24/06/2008;1390.14
25/06/2008;1389.94
26/06/2008;1393.91
27/06/2008;1396.35
30/06/2008;1397.25
01/07/2008;1395.48
02/07/2008;1396.91
03/07/2008;1395.65
07/07/2008;1397.72
08/07/2008;1403.3
09/07/2008;1407.87
10/07/2008;1408.26
11/07/2008;1400.51
14/07/2008;1405.43
15/07/2008;1406.78
16/07/2008;1399.05
17/07/2008;1389.13
18/07/2008;1384.35
21/07/2008;1386.12
22/07/2008;1383.81
23/07/2008;1382.79
24/07/2008;1393.58
25/07/2008;1385.95
28/07/2008;1393.59
29/07/2008;1391.31
30/07/2008;1392.42
31/07/2008;1396.11
01/08/2008;1397.31
04/08/2008;1395.02
05/08/2008;1393.23
06/08/2008;1388.93
07/08/2008;1396.63
08/08/2008;1396.9
11/08/2008;1392.81
12/08/2008;1397.84
13/08/2008;1395.31
14/08/2008;1398
15/08/2008;1401.12
18/08/2008;1402.91
19/08/2008;1401.84
20/08/2008;1407.7
21/08/2008;1403.86
22/08/2008;1402.13
25/08/2008;1407.27
26/08/2008;1408.17
27/08/2008;1410.03
28/08/2008;1409.71
29/08/2008;1409.36
02/09/2008;1413.59
03/09/2008;1416.44
04/09/2008;1420.3
05/09/2008;1418.02
08/09/2008;1429.46
09/09/2008;1430.25
10/09/2008;1428.13
11/09/2008;1428.12
12/09/2008;1421.93
15/09/2008;1429.27
16/09/2008;1423.9
17/09/2008;1420.83
18/09/2008;1415.82
19/09/2008;1405.88
22/09/2008;1404.42
23/09/2008;1402.26
24/09/2008;1404.66
25/09/2008;1399.15
26/09/2008;1397.06
29/09/2008;1408.09
30/09/2008;1390.43
01/10/2008;1393.52
02/10/2008;1397.63
03/10/2008;1399.24
06/10/2008;1409.05
07/10/2008;1403.11
08/10/2008;1390.25
09/10/2008;1378.08
10/10/2008;1371.6
14/10/2008;1364.11
15/10/2008;1362.75
16/10/2008;1365.18
17/10/2008;1363.05
20/10/2008;1369.12
21/10/2008;1380.97
22/10/2008;1382.76
23/10/2008;1384.94
24/10/2008;1372.79
27/10/2008;1367.15
28/10/2008;1361.23
29/10/2008;1360.75
30/10/2008;1359.63
31/10/2008;1357.61
03/11/2008;1362.97
04/11/2008;1376.42
05/11/2008;1383.17
06/11/2008;1381.83
07/11/2008;1378.6
10/11/2008;1382.55
12/11/2008;1387.35
13/11/2008;1378.83
14/11/2008;1380.23
17/11/2008;1380.46
18/11/2008;1380.95
19/11/2008;1382.04
20/11/2008;1384.51
21/11/2008;1384.74
24/11/2008;1382.24
25/11/2008;1399.42
26/11/2008;1401.38
28/11/2008;1401.8
01/12/2008;1408.88
02/12/2008;1410.8
03/12/2008;1411.53
04/12/2008;1418.14
05/12/2008;1414.75
08/12/2008;1414.4
09/12/2008;1420.31
10/12/2008;1423.39
11/12/2008;1426.6
12/12/2008;1427.85
15/12/2008;1430.27
16/12/2008;1438.46
17/12/2008;1447.31
18/12/2008;1453.21
19/12/2008;1452.02
22/12/2008;1451.29
23/12/2008;1450.19
24/12/2008;1450.32
26/12/2008;1452.93
29/12/2008;1455.43
30/12/2008;1458.05
31/12/2008;1454.1
02/01/2009;1446.47
05/01/2009;1447.27
06/01/2009;1451.85
07/01/2009;1455.7
08/01/2009;1457.44
09/01/2009;1459.43
12/01/2009;1463.38
13/01/2009;1462.02
14/01/2009;1464.02
15/01/2009;1462.65
16/01/2009;1459.33
20/01/2009;1457.03
21/01/2009;1448.68
22/01/2009;1447.93
23/01/2009;1447.08
26/01/2009;1447.82
27/01/2009;1453.56
28/01/2009;1449.07
29/01/2009;1442.05
30/01/2009;1441.27
02/02/2009;1447.27
03/02/2009;1442.05
04/02/2009;1438.83
05/02/2009;1439.71
06/02/2009;1436.98
09/02/2009;1437.73
10/02/2009;1447.54
11/02/2009;1451.27
12/02/2009;1453.2
13/02/2009;1445.67
17/02/2009;1454.43
18/02/2009;1449.51
19/02/2009;1443.26
20/02/2009;1445.78
23/02/2009;1444.99
24/02/2009;1443.48
25/02/2009;1437.09
26/02/2009;1436.25
27/02/2009;1435.83
02/03/2009;1440.85
03/03/2009;1439.47
04/03/2009;1435.36
05/03/2009;1442.25
06/03/2009;1440.78
09/03/2009;1436.82
10/03/2009;1434.72
11/03/2009;1437.43
12/03/2009;1438.91
13/03/2009;1438.91
16/03/2009;1436.94
17/03/2009;1434.84
18/03/2009;1453.99
19/03/2009;1452.35
20/03/2009;1451.05
23/03/2009;1450.73
24/03/2009;1452.51
25/03/2009;1449.32
26/03/2009;1452.33
27/03/2009;1452.38
30/03/2009;1454.07
31/03/2009;1455.79
01/04/2009;1457.52
02/04/2009;1455.29
03/04/2009;1449.82
06/04/2009;1449.98
07/04/2009;1452.31
08/04/2009;1456.15
09/04/2009;1454.04
13/04/2009;1460.02
14/04/2009;1464.2
15/04/2009;1466.25
16/04/2009;1464.18
17/04/2009;1459.68
20/04/2009;1464.6
21/04/2009;1461.93
22/04/2009;1459.57
23/04/2009;1462.03
24/04/2009;1460.68
27/04/2009;1465.35
28/04/2009;1462.39
29/04/2009;1460.4
30/04/2009;1462.75
01/05/2009;1460.9
04/05/2009;1462.82
05/05/2009;1464.59
06/05/2009;1466.67
07/05/2009;1463.37
08/05/2009;1464.67
11/05/2009;1470.99
12/05/2009;1472
13/05/2009;1475.18
14/05/2009;1474.57
15/05/2009;1475.24
18/05/2009;1472.04
19/05/2009;1474.1
20/05/2009;1479.27
21/05/2009;1473.27
22/05/2009;1470.29
26/05/2009;1467.84
27/05/2009;1459.17
28/05/2009;1459.45
29/05/2009;1473.36
01/06/2009;1463.14
02/06/2009;1468.23
03/06/2009;1473.11
04/06/2009;1465.36
05/06/2009;1454.46
08/06/2009;1450.84
09/06/2009;1454.78
10/06/2009;1451.19
11/06/2009;1455.62
12/06/2009;1460.67
15/06/2009;1465.99
16/06/2009;1469.16
17/06/2009;1472.82
18/06/2009;1461.71
19/06/2009;1465.97
22/06/2009;1471.87
23/06/2009;1473.91
24/06/2009;1472.1
25/06/2009;1479.82
26/06/2009;1481.57
29/06/2009;1482.19
30/06/2009;1481.74
01/07/2009;1482.3
02/07/2009;1486.16
06/07/2009;1486.72
07/07/2009;1489.03
08/07/2009;1497.37
09/07/2009;1491.77
10/07/2009;1499.16
13/07/2009;1498.78
14/07/2009;1493.62
15/07/2009;1486.42
16/07/2009;1489.85
17/07/2009;1487.03
20/07/2009;1492.43
21/07/2009;1499.65
22/07/2009;1496.52
23/07/2009;1488.79
24/07/2009;1491.72
27/07/2009;1490.55
28/07/2009;1492.41
29/07/2009;1493.37
30/07/2009;1496.06
31/07/2009;1505.64
03/08/2009;1499.96
04/08/2009;1498.73
05/08/2009;1494.98
06/08/2009;1496.78
07/08/2009;1491.62
10/08/2009;1498.25
11/08/2009;1502.06
12/08/2009;1501.45
13/08/2009;1507.52
14/08/2009;1509.98
17/08/2009;1512.08
18/08/2009;1509.18
19/08/2009;1511.65
20/08/2009;1514.05
21/08/2009;1507.93
24/08/2009;1512.78
25/08/2009;1515.52
26/08/2009;1516.49
27/08/2009;1515.59
28/08/2009;1517.26
31/08/2009;1521.23
01/09/2009;1522.71
02/09/2009;1527.3
03/09/2009;1525.6
04/09/2009;1520.68
08/09/2009;1521.18
09/09/2009;1521.57
10/09/2009;1529.5
11/09/2009;1530.24
14/09/2009;1527.83
15/09/2009;1526.32
16/09/2009;1526.42
17/09/2009;1531.36
18/09/2009;1527.29
21/09/2009;1527.24
22/09/2009;1529.5
23/09/2009;1532.21
24/09/2009;1534.27
25/09/2009;1535.91
28/09/2009;1537.85
29/09/2009;1537.82
30/09/2009;1537.21
01/10/2009;1542.95
02/10/2009;1541.13
05/10/2009;1541.84
06/10/2009;1540.98
07/10/2009;1546.22
08/10/2009;1542.72
09/10/2009;1535.72
13/10/2009;1541.72
14/10/2009;1537.07
15/10/2009;1534.56
16/10/2009;1537.11
19/10/2009;1538.39
20/10/2009;1542.39
21/10/2009;1538.69
22/10/2009;1539.25
23/10/2009;1536.93
26/10/2009;1533.67
27/10/2009;1539.25
28/10/2009;1542.58
29/10/2009;1538.03
30/10/2009;1544.8
02/11/2009;1543.4
03/11/2009;1540.26
04/11/2009;1537.54
05/11/2009;1539.83
06/11/2009;1542.16
09/11/2009;1543.57
10/11/2009;1544.57
12/11/2009;1547.68
13/11/2009;1549.58
16/11/2009;1555.54
17/11/2009;1555.53
18/11/2009;1553.52
19/11/2009;1554.6
20/11/2009;1554.41
23/11/2009;1555.17
24/11/2009;1558.4
25/11/2009;1559.62
27/11/2009;1563.74
30/11/2009;1564.8
01/12/2009;1561.29
02/12/2009;1559.04
03/12/2009;1556.45
04/12/2009;1551.31
07/12/2009;1555.12
08/12/2009;1558.96
09/12/2009;1557.93
10/12/2009;1555.28
11/12/2009;1553.51
14/12/2009;1553.26
15/12/2009;1550.23
16/12/2009;1551.37
17/12/2009;1558.51
18/12/2009;1555.36
21/12/2009;1548.36
22/12/2009;1544.89
23/12/2009;1544.6
24/12/2009;1540.63
28/12/2009;1538.61
29/12/2009;1540.81
30/12/2009;1542.97
31/12/2009;1540.34
04/01/2010;1542.4
05/01/2010;1549.2
06/01/2010;1547.8
07/01/2010;1547
08/01/2010;1548.39
11/01/2010;1549.08
12/01/2010;1555.24
13/01/2010;1551.75
14/01/2010;1555.83
15/01/2010;1559.18
19/01/2010;1557.39
20/01/2010;1560.13
21/01/2010;1563.39
22/01/2010;1563.03
25/01/2010;1561.25
26/01/2010;1560.99
27/01/2010;1560.28
28/01/2010;1560.05
29/01/2010;1563.87
01/02/2010;1561.4
02/02/2010;1563.18
03/02/2010;1560.28
04/02/2010;1565.27
05/02/2010;1568.5
08/02/2010;1565.9
09/02/2010;1562.97
10/02/2010;1559.25
11/02/2010;1557.91
12/02/2010;1560.42
16/02/2010;1562.71
17/02/2010;1558.42
18/02/2010;1555.6
19/02/2010;1556.18
22/02/2010;1557.42
23/02/2010;1563.63
24/02/2010;1563.2
25/02/2010;1565.97
26/02/2010;1569.71
01/03/2010;1569.45
02/03/2010;1570.57
03/03/2010;1570.82
04/03/2010;1571.82
05/03/2010;1568.38
08/03/2010;1568.24
09/03/2010;1570.03
10/03/2010;1569.44
11/03/2010;1569.88
12/03/2010;1570.45
15/03/2010;1571.41
16/03/2010;1574.65
17/03/2010;1575.64
18/03/2010;1574.1
19/03/2010;1573.32
22/03/2010;1574.49
23/03/2010;1574.7
24/03/2010;1566.69
25/03/2010;1563.04
26/03/2010;1566.09
29/03/2010;1566.43
30/03/2010;1565.67
31/03/2010;1567.78
01/04/2010;1565.63
02/04/2010;1560.02
05/04/2010;1557.02
06/04/2010;1559.21
07/04/2010;1566.66
08/04/2010;1565.33
09/04/2010;1566.37
12/04/2010;1571.09
13/04/2010;1573.18
14/04/2010;1570.79
15/04/2010;1572.35
16/04/2010;1577.56
19/04/2010;1574.82
20/04/2010;1575.05
21/04/2010;1578.7
22/04/2010;1576.29
23/04/2010;1573.88
26/04/2010;1574.65
27/04/2010;1581.57
28/04/2010;1576.56
29/04/2010;1580.33
30/04/2010;1584.1
03/05/2010;1581.13
04/05/2010;1586.26
05/05/2010;1589.42
06/05/2010;1596.77
07/05/2010;1591.19
10/05/2010;1587.74
11/05/2010;1587.24
12/05/2010;1587.01
13/05/2010;1588.7
14/05/2010;1596.03
17/05/2010;1594.78
18/05/2010;1599.44
19/05/2010;1598.73
20/05/2010;1603.15
21/05/2010;1605.01
24/05/2010;1602.14
25/05/2010;1603.75
26/05/2010;1600.68
27/05/2010;1594.45
28/05/2010;1597.43
31/05/2010;1597.43
01/06/2010;1598.1
02/06/2010;1596.2
03/06/2010;1595
04/06/2010;1605.54
07/06/2010;1605.71
08/06/2010;1606.53
09/06/2010;1605.69
10/06/2010;1597.65
11/06/2010;1604.42
14/06/2010;1602.25
15/06/2010;1600.81
16/06/2010;1602.8
17/06/2010;1608.83
18/06/2010;1607.7
21/06/2010;1608.44
22/06/2010;1612.67
23/06/2010;1615.21
24/06/2010;1613.7
25/06/2010;1614.97
28/06/2010;1620.08
29/06/2010;1622.33
30/06/2010;1622.48
01/07/2010;1623.39
02/07/2010;1621.09
06/07/2010;1625.11
07/07/2010;1623.01
08/07/2010;1621.99
09/07/2010;1620.78
12/07/2010;1622.1
13/07/2010;1619.55
14/07/2010;1624.31
15/07/2010;1628.46
16/07/2010;1630.84
19/07/2010;1629.36
20/07/2010;1631.21
21/07/2010;1634.68
22/07/2010;1633.25
23/07/2010;1630.98
26/07/2010;1632.12
27/07/2010;1630.61
28/07/2010;1633.68
29/07/2010;1634.43
30/07/2010;1639.79
02/08/2010;1636.7
03/08/2010;1640.84
04/08/2010;1638.53
05/08/2010;1640.38
06/08/2010;1644.4
09/08/2010;1644.05
10/08/2010;1645.58
11/08/2010;1649.29
12/08/2010;1646.31
13/08/2010;1649.24
16/08/2010;1655.68
17/08/2010;1652.09
18/08/2010;1651.89
19/08/2010;1655.97
20/08/2010;1653.28
23/08/2010;1654.43
24/08/2010;1659.06
25/08/2010;1657.35
26/08/2010;1660.2
27/08/2010;1651.41
30/08/2010;1657.43
31/08/2010;1660.89
01/09/2010;1655.49
02/09/2010;1653.6
03/09/2010;1650.32
07/09/2010;1656.91
08/09/2010;1653.9
09/09/2010;1647.21
10/09/2010;1645.93
13/09/2010;1650.55
14/09/2010;1654.92
15/09/2010;1651.4
16/09/2010;1649.49
17/09/2010;1649.81
20/09/2010;1652.26
21/09/2010;1658.75
22/09/2010;1660.09
23/09/2010;1659.17
24/09/2010;1655.94
27/09/2010;1661.85
28/09/2010;1664.77
29/09/2010;1662.32
30/09/2010;1662.66
01/10/2010;1662.76
04/10/2010;1665.57
05/10/2010;1666.16
06/10/2010;1671.13
07/10/2010;1672.3
08/10/2010;1673.37
12/10/2010;1672.23
13/10/2010;1672.96
14/10/2010;1668.85
15/10/2010;1664.13
18/10/2010;1669.33
19/10/2010;1671.4
20/10/2010;1672.46
21/10/2010;1669.95
22/10/2010;1669.12
25/10/2010;1669.68
26/10/2010;1665.35
27/10/2010;1662
28/10/2010;1665.08
29/10/2010;1668.58
01/11/2010;1668.62
02/11/2010;1671.89
03/11/2010;1670.53
04/11/2010;1677.18
05/11/2010;1673.32
08/11/2010;1672.16
09/11/2010;1665.5
10/11/2010;1666.57
12/11/2010;1660.07
15/11/2010;1652
16/11/2010;1655.48
17/11/2010;1655.76
18/11/2010;1654.57
19/11/2010;1656.01
22/11/2010;1660.3
23/11/2010;1662.76
24/11/2010;1653.08
26/11/2010;1655.93
29/11/2010;1658.31
30/11/2010;1658.99
01/12/2010;1648.25
02/12/2010;1646.42
03/12/2010;1647.73
06/12/2010;1653.92
07/12/2010;1640.23
08/12/2010;1635.81
09/12/2010;1637.09
10/12/2010;1633.72
13/12/2010;1636.31
14/12/2010;1625.86
15/12/2010;1621.7
16/12/2010;1623.83
17/12/2010;1635.03
20/12/2010;1633.97
21/12/2010;1635.89
22/12/2010;1634.81
23/12/2010;1631.7
27/12/2010;1634.44
28/12/2010;1626.15
29/12/2010;1637.04
30/12/2010;1635.46
31/12/2010;1641.1
03/01/2011;1639.71
04/01/2011;1639.94
05/01/2011;1630.82
06/01/2011;1634.79
07/01/2011;1641.36
10/01/2011;1642.93
11/01/2011;1641.11
12/01/2011;1640.73
13/01/2011;1644.81
14/01/2011;1643.17
18/01/2011;1641.56
19/01/2011;1643.83
20/01/2011;1636.17
21/01/2011;1639.12
24/01/2011;1640.1
25/01/2011;1645.52
26/01/2011;1639.02
27/01/2011;1642.69
28/01/2011;1645.59
31/01/2011;1643.01
01/02/2011;1639.29
02/02/2011;1635.96
03/02/2011;1632.58
04/02/2011;1626.29
07/02/2011;1627.45
08/02/2011;1621.74
09/02/2011;1626.63
10/02/2011;1621.84
11/02/2011;1626.28
14/02/2011;1629.35
15/02/2011;1630.45
16/02/2011;1629.92
17/02/2011;1633.99
18/02/2011;1633.15
22/02/2011;1640.94
23/02/2011;1640.13
24/02/2011;1643
25/02/2011;1644.53
28/02/2011;1647.12
01/03/2011;1647.89
02/03/2011;1644.22
03/03/2011;1636.8
04/03/2011;1643.64
07/03/2011;1643.84
08/03/2011;1640.7
09/03/2011;1645.83
10/03/2011;1650.97
11/03/2011;1650.7
14/03/2011;1654.46
15/03/2011;1654.59
16/03/2011;1661.05
17/03/2011;1657.95
18/03/2011;1657.26
21/03/2011;1654.15
22/03/2011;1652.92
23/03/2011;1652.56
24/03/2011;1650.1
25/03/2011;1647.3
28/03/2011;1647.31
29/03/2011;1644.4
30/03/2011;1647.42
31/03/2011;1648.03
01/04/2011;1647.88
04/04/2011;1649.76
05/04/2011;1645.96
06/04/2011;1643.03
07/04/2011;1643.57
08/04/2011;1643.07
11/04/2011;1643.75
12/04/2011;1648.96
13/04/2011;1651.66
14/04/2011;1650.39
15/04/2011;1656.61
18/04/2011;1659.78
19/04/2011;1660.93
20/04/2011;1658.6
21/04/2011;1658.46
25/04/2011;1661.77
26/04/2011;1665.24
27/04/2011;1662.73
28/04/2011;1667.11
29/04/2011;1668.95
02/05/2011;1669.72
03/05/2011;1671.87
04/05/2011;1673.68
05/05/2011;1677.5
06/05/2011;1678.45
09/05/2011;1680.04
10/05/2011;1676.38
11/05/2011;1679.34
12/05/2011;1676.66
13/05/2011;1679.32
16/05/2011;1682.68
17/05/2011;1685.03
18/05/2011;1681.28
19/05/2011;1681.54
20/05/2011;1682.81
23/05/2011;1684.03
24/05/2011;1684.71
25/05/2011;1684.35
26/05/2011;1689.41
27/05/2011;1688.75
31/05/2011;1690.73
01/06/2011;1696.51
02/06/2011;1691.38
03/06/2011;1693.66
06/06/2011;1693.2
07/06/2011;1693.82
08/06/2011;1697.39
09/06/2011;1693.9
10/06/2011;1695.37
13/06/2011;1694.23
14/06/2011;1687.57
15/06/2011;1695.35
16/06/2011;1697.02
17/06/2011;1695.31
20/06/2011;1694.83
21/06/2011;1694.32
22/06/2011;1695.35
23/06/2011;1699.98
24/06/2011;1700.85
27/06/2011;1696.12
28/06/2011;1689.21
29/06/2011;1687.23
30/06/2011;1685.78
01/07/2011;1683.7
05/07/2011;1688.7
06/07/2011;1690.88
07/07/2011;1686.98
08/07/2011;1697.03
11/07/2011;1701.98
12/07/2011;1702.57
13/07/2011;1704.59
14/07/2011;1701.31
15/07/2011;1702.38
18/07/2011;1701.23
19/07/2011;1703.27
20/07/2011;1701.02
21/07/2011;1697.61
22/07/2011;1701.41
25/07/2011;1698.52
26/07/2011;1702.27
27/07/2011;1699.78
28/07/2011;1702.4
29/07/2011;1712.53
01/08/2011;1717.03
02/08/2011;1725.03
03/08/2011;1726.04
04/08/2011;1733.98
05/08/2011;1724.6
08/08/2011;1732.23
09/08/2011;1740.96
10/08/2011;1746.19
11/08/2011;1733.56
12/08/2011;1740.21
15/08/2011;1736.43
16/08/2011;1740.95
17/08/2011;1744.13
18/08/2011;1747.51
19/08/2011;1746.4
22/08/2011;1744.36
23/08/2011;1738.86
24/08/2011;1730.28
25/08/2011;1733.17
26/08/2011;1736.42
29/08/2011;1732.16
30/08/2011;1739.53
31/08/2011;1737.55
01/09/2011;1743.2
02/09/2011;1750.9
06/09/2011;1751.17
07/09/2011;1747.7
08/09/2011;1749.89
09/09/2011;1754.07
12/09/2011;1751.37
13/09/2011;1747.57
14/09/2011;1747.71
15/09/2011;1744.25
16/09/2011;1745.11
19/09/2011;1753.14
20/09/2011;1751.92
21/09/2011;1757.66
22/09/2011;1765.96
23/09/2011;1756.99
26/09/2011;1750
27/09/2011;1743.45
28/09/2011;1744.96
29/09/2011;1747.99
30/09/2011;1750.19
03/10/2011;1758.32
04/10/2011;1754.71
05/10/2011;1747.86
06/10/2011;1744.03
07/10/2011;1739.38
11/10/2011;1737.03
12/10/2011;1734.22
13/10/2011;1739.54
14/10/2011;1736.33
17/10/2011;1741.56
18/10/2011;1741.69
19/10/2011;1742.89
20/10/2011;1742.19
21/10/2011;1741.35
24/10/2011;1739.71
25/10/2011;1748.57
26/10/2011;1744.46
27/10/2011;1736.32
28/10/2011;1743.95
31/10/2011;1752.07
01/11/2011;1761.14
02/11/2011;1760.44
03/11/2011;1756.91
04/11/2011;1758.59
07/11/2011;1760.83
08/11/2011;1755.8
09/11/2011;1759.63
10/11/2011;1754.27
14/11/2011;1755.32
15/11/2011;1753.29
16/11/2011;1755.22
17/11/2011;1757.37
18/11/2011;1754.46
21/11/2011;1755.92
22/11/2011;1756.46
23/11/2011;1758.46
25/11/2011;1752.58
28/11/2011;1755.09
29/11/2011;1753.47
30/11/2011;1750.55
01/12/2011;1747.64
02/12/2011;1754.03
05/12/2011;1755.79
06/12/2011;1753.62
07/12/2011;1759.1
08/12/2011;1762.52
09/12/2011;1756.75
12/12/2011;1759.68
13/12/2011;1762.37
14/12/2011;1765.88
15/12/2011;1764.39
16/12/2011;1767.84
19/12/2011;1770.12
20/12/2011;1764.21
21/12/2011;1760.87
22/12/2011;1762.03
23/12/2011;1756.74
27/12/2011;1759.13
28/12/2011;1766.61
29/12/2011;1767.74
30/12/2011;1769.79
03/01/2012;1765.75
04/01/2012;1764.68
05/01/2012;1764.59
06/01/2012;1767.33
09/01/2012;1768.59
10/01/2012;1768.65
11/01/2012;1772.76
12/01/2012;1772.05
13/01/2012;1776.96
17/01/2012;1777.87
18/01/2012;1774.64
19/01/2012;1771.08
20/01/2012;1768.11
23/01/2012;1766.8
24/01/2012;1767.07
25/01/2012;1770.9
26/01/2012;1776.88
27/01/2012;1778.82
30/01/2012;1782.61
31/01/2012;1785.33
01/02/2012;1782.8
02/02/2012;1784.19
03/02/2012;1777.68
06/02/2012;1782.23
07/02/2012;1778.91
08/02/2012;1779.52
09/02/2012;1776.77
10/02/2012;1781.01
13/02/2012;1780.35
14/02/2012;1784.6
15/02/2012;1784.01
16/02/2012;1778.52
17/02/2012;1778.3
21/02/2012;1776.7
22/02/2012;1780.04
23/02/2012;1781.38
24/02/2012;1782.09
27/02/2012;1786.12
28/02/2012;1786.34
29/02/2012;1784.92
01/03/2012;1781.82
02/03/2012;1785.49
05/03/2012;1783.75
06/03/2012;1786.65
07/03/2012;1784.08
08/03/2012;1782.34
09/03/2012;1781.37
12/03/2012;1782.38
13/03/2012;1777.75
14/03/2012;1767.62
15/03/2012;1769.02
16/03/2012;1769.08
19/03/2012;1764.24
20/03/2012;1764.47
21/03/2012;1770.12
22/03/2012;1770.66
23/03/2012;1772.95
26/03/2012;1773.3
27/03/2012;1777.14
28/03/2012;1776.86
29/03/2012;1778.95
30/03/2012;1775.14
02/04/2012;1776.71
03/04/2012;1770.74
04/04/2012;1773.07
05/04/2012;1776.62
06/04/2012;1785.02
09/04/2012;1786.18
10/04/2012;1788.86
11/04/2012;1786.15
12/04/2012;1785.6
13/04/2012;1789.47
16/04/2012;1791.19
17/04/2012;1789.07
18/04/2012;1790.87
19/04/2012;1792.41
20/04/2012;1791.08
23/04/2012;1793.16
24/04/2012;1791.5
25/04/2012;1790.54
26/04/2012;1791.98
27/04/2012;1793.39
30/04/2012;1794.82
01/05/2012;1792.43
02/05/2012;1795.45
03/05/2012;1796.29
04/05/2012;1798.98
07/05/2012;1799.11
08/05/2012;1801.12
09/05/2012;1799.64
10/05/2012;1798.54
11/05/2012;1800.54
14/05/2012;1802.92
15/05/2012;1802.84
16/05/2012;1802.69
17/05/2012;1805.19
18/05/2012;1804.09
21/05/2012;1802.86
22/05/2012;1798.53
23/05/2012;1802.85
24/05/2012;1800.18
25/05/2012;1800.93
29/05/2012;1801.99
30/05/2012;1808.79
31/05/2012;1811.06
01/06/2012;1816.25
04/06/2012;1812.2
05/06/2012;1810.05
06/06/2012;1805.68
07/06/2012;1806.28
08/06/2012;1806.59
11/06/2012;1810.3
12/06/2012;1806.43
13/06/2012;1810.05
14/06/2012;1809.34
15/06/2012;1811.9
18/06/2012;1812.57
19/06/2012;1810.68
20/06/2012;1810.11
21/06/2012;1812.92
22/06/2012;1809.75
25/06/2012;1814.37
26/06/2012;1812.79
27/06/2012;1813.49
28/06/2012;1815.88
29/06/2012;1811.77
02/07/2012;1817.9
03/07/2012;1815.19
05/07/2012;1817.69
06/07/2012;1821.26
09/07/2012;1824.08
10/07/2012;1826.45
11/07/2012;1827.34
12/07/2012;1828.73
13/07/2012;1828.15
16/07/2012;1831.64
17/07/2012;1829.95
18/07/2012;1833.42
19/07/2012;1832.5
20/07/2012;1836.06
23/07/2012;1836.79
24/07/2012;1838.57
25/07/2012;1838.88
26/07/2012;1838.29
27/07/2012;1830.47
30/07/2012;1835.48
31/07/2012;1836.76
01/08/2012;1833.8
02/08/2012;1837.81
03/08/2012;1831.58
06/08/2012;1833.85
07/08/2012;1829.16
08/08/2012;1828.07
09/08/2012;1827.84
10/08/2012;1830.06
13/08/2012;1829.94
14/08/2012;1824.96
15/08/2012;1819.1
16/08/2012;1816.69
17/08/2012;1818.48
20/08/2012;1819.4
21/08/2012;1820.43
22/08/2012;1827.04
23/08/2012;1830.19
24/08/2012;1828.83
27/08/2012;1831.31
28/08/2012;1832.39
29/08/2012;1830.89
30/08/2012;1833.41
31/08/2012;1837.96
04/09/2012;1837.51
05/09/2012;1836.82
06/09/2012;1831.63
07/09/2012;1833.08
10/09/2012;1832.14
11/09/2012;1832
12/09/2012;1828.38
13/09/2012;1830.76
14/09/2012;1825.83
17/09/2012;1828.32
18/09/2012;1829.49
19/09/2012;1831.81
20/09/2012;1832.67
21/09/2012;1834.08
24/09/2012;1836.91
25/09/2012;1838.88
26/09/2012;1841.9
27/09/2012;1840.12
28/09/2012;1840.49
01/10/2012;1841.77
02/10/2012;1842.55
03/10/2012;1842.48
04/10/2012;1839.81
05/10/2012;1836.51
09/10/2012;1838.06
10/10/2012;1839.97
11/10/2012;1841.94
12/10/2012;1843.4
15/10/2012;1843.48
16/10/2012;1840.83
17/10/2012;1836.58
18/10/2012;1836.16
